"Qatar General Insurance and Reinsurance		"
"Qatar Islamic Bank		"
"Qatar International Islamic Bank		"
"Qatar National Bank - Qatar		"
"Qatar Shipping Company - Qatar		"
"Qatar Real Estate Investment Company		"
"Qatar Technical Inspection Company		"
"Qatar Cinema and Film Distribution Company		"
"Qatar Fuel Company		"
"Qatar Company for Meat and Livestock Trading		"
"Qatar Gas Transport Company		"
"Qatar Oman Investment Company		"
"Qatar Navigation		"
"Qatar e-Government		"
"Qatar National Olympic Committee (QNOC)		"
"Qatar Football Association		"
"QGM Group		"
"Qatar 2022		"
"Qatar Tourism Authority		"
"Real Estate Bank - UAE		"
"RasGas Company		"
"Reem Investments		"
"Redline Communications Group Incorporation		"
"Research In Motion		"
"Royal Dutch Shell Group		"
"Rani Investments		"
"ReadiMinds Systems and Services		"
"Rolls-Royce Group		"
"Ras Al Khaimah Investment Authority		"
"Rotana Hotels Management Corporation		"
"Ras Al Khaimah Company for White Cement and Construction Materials		"
"Ras Al Khaimah Ceramic Company		"
"Ras Al Khaimah Cement Company		"
"RAK Properties		"
"Riyad Bank		"
"Red Sea Housing Services - Saudi Arabia		"
"Rabigh Refining and Petrochemical Company		"
"RSA Logistics DWC LLC		"
"RAK Bank		"
"Refletts		"
"RAK Capital		"
"REIDIN		"
"Regal Group		"
"Rafal		"
"Ramboll Middle East		"
"Range Hospitality		"
"RERA		"
"Royal Saudi Air Force		"
"Richardson Sadeki		"
"Real Capital Analytics		"
"Royal Dutch Shell		"
"RSS Group		"
"RAK Global Logistics		"
"RAK Porcelain		"
"RAK Ceramics - UK		"
"Rasameel Structured Finance Company		"
"Rotana Audiovisual		"
"Rubber World Industries Llc		"
"Rotary-Humm		"
"R&M Middle East		"
"Ras Al Khaimah College of Dental Sciences		"
"Russian National Security Council		"
"Raymond Sport LLC		"
"Rocco Forte Collection		"
"Ritek Corporation		"
"Raya Holding		"
"Roca Middle East		"
"Reliance Facilities Management LLC		"
"Royal Jordanian		"
"Royal Capital		"
"Reef Real Estate Finance Company		"
"Rasmala Investments Holdings		"
"Ryan air		"
"Royal Institution of Chartered Surveyors		"
"Reliance Communications		"
"Rivoli		"
"RSA		"
"RED Entertainment Distribution		"
"Rixos Hotel Group		"
"Rakisa Holding Company		"
"Redington Gulf		"
"Royal Oman Police Pensions Trust		"
"RHB Capital		"
"Royal Jet		"
"RAK Petroleum		"
"Rubicon Investments		"
"Rasmala CBD Asset Management		"
"RAK Investment Authority		"
"RAKEEN Development		"
"Roads and Transport Authority		"
"Ras Al Khaimah Free Trade Zone		"
"Ruwaad Holdings		"
"RAK Airways		"
"Rashid Hospital		"
"Reem Emirates Aluminum		"
"Royal Institution of Chartered Surveyors	 UK	"
"Resolco International		"
"Ras Al Khaimah Municipality		"
"Riedel Communications		"
"Repsol		"
"Red One Camera		"
"Rimini Fiera Spa		"
"Retail Corp		"
"Royal Group		"
"Rivoli Group		"
"Royal Jordanian Air Academy		"
"Ras Al Khaimah Minerals and Metals Investment		"
"RAK Steel		"
"RMJM		"
"Reporters without Borders		"
"Rio Tinto		"
"Royal Caribbean International		"
"Reichle & De-Massari Middle East FZE (R&M)		"
"Ras Al Khaimah Free Trade Zone Authority (RAKFTZ - RAK Free Zone)		"
"RSA Security		"
"Real Madrid - Spain		"
"RW Armstrong		"
"Ramboll		"
"RWN Trading		"
"Rockwell Collins		"
"Royal Emirates Group		"
"Rasoi Restaurant		"
"Raheb Industrial Group		"
"Royal Oyster Group		"
"Russo's New York Pizzeria	 US	"
"Reed Travel Exhibitions		"
"Real Estate Regulatory Authority		"
"Reuters		"
"RBS	 Royal Bank of Scotland	"
"Ras Al Khaimah Investment Authority (RAKIA)		"
"Raffles Dubai		"
"Renaissance Hotels and Resorts		"
"Red Hat ME		"
"Rotana Media Services		"
"R&M Electrical Group		"
"Rolls-Royce		"
"RNCOS Research		"
"Raytheon Aircraft Company		"
"Rubicon		"
"Red Bull		"
"Red Distribution		"
"RAK Chamber of Commerce and Industry		"
"Riyadh Chamber of Commerce and Industry		"
"Red Hat Incorporation		"
"Roshan		"
"Riverbed Technology Incorporated		"
"Renault		"
"Raqmiyat		"
"Regus		"
"Reem Finance		"
"Roomwithnet (RWN Trading LLC)		"
"RWDI		"
"Ras Laffan Industrial City		"
"Robinson and Company		"
"Rosneft		"
"Rocco Forte Hotel		"
"Retaj Marketing and Project Management	 Qatar	"
"Ryanair		"
"Range Developments		"
"Renaissance Services		"
"Raysut Cement Company		"
"Ritchie Bros. Auctioneers		"
"RogenSi		"
"Rmal Hospitality		"
"Radisson Hotels & Resorts		"
"Raya Corporation		"
"Rosewood Hotels		"
"Rugby Football Union (RFU)		"
"RAK Tourism Promotion Board		"
"Robert Half	 UAE	"
"Riyadh Traffic Department		"
"Riffa Views		"
"Retail International		"
"Regency Travel		"
"Ras Al Khaimah International Airport		"
"Reed Exhibitions		"
"RCI Middle East		"
"Red Crescent Authority		"
"RAKAA Properties		"
"Reliance Industries Limited		"
"Rolls Royce Motorcars (Limited)		"
"Salam International Investment		"
"Statoil		"
"Ski Dubai		"
"Septech Emirates		"
"Saudi Readymix Concrete Co. Ltd		"
"SSH International Consultants		"
"SmartCity		"
"Saad Group		"
"Saudi Arabian Sensing Solutions Company		"
"Saad Specialist Hospital		"
"Sohar Refinery Company		"
"Sohar Aluminium		"
"Syscom Emirates		"
"Stromek Emirates Foundation		"
"Saudi Internet Company		"
"Symantec Corporation		"
"Software AG		"
"Sybase Incorporated		"
"SAS Institute Incorporation		"
"Sariya IT		"
"SanDisk Corporation		"
"Singapore Telecommunications		"
"Smile Computers		"
"SoluSoft Incorporated		"
"Solutions Middle East		"
"SOMAC Information Technology		"
"Sphere Networks		"
"Sulake		"
"Sun Microsystems Incorporation		"
"SonicWALL Incorporated		"
"SunGard Data Systems Incorporated		"
"Synchronica		"
"Satyam Computer Services		"
"Sony Ericsson Mobile Communications		"
"SAP		"
"Seiko Epson Corporation		"
"Supreme Council of Information and Communication Technology		"
"Saudi Aramco Mobil Refinery Company		"
"Schlumberger		"
"Schön Properties		"
"Sheth Estate International		"
"Select Property - Dubai		"
"Sungwon Corporation		"
"SeaChange International		"
"Sheffield Real Estate		"
"Sultan Qaboos University		"
"SHUAA Capital - UAE		"
"Sorouh Real Estate		"
"Sharjah Cement and Industrial Development Company		"
"Sharjah Islamic Bank		"
"Saudi Hotels and Resort Areas Company		"
"Saudi Telecom Company		"
"Saudi Paper Manufacturing Company		"
"Saudi Hollandi Bank		"
"Saudi Cement Company		"
"Saudi Cable Company - Saudi Arabia		"
"Saudi Basic Industries Corporation		"
"Saudi Automotive Services Company		"
"Saudi Arabian Amiantit Company		"
"Saudi Advanced Industries Company		"
"Sanad Cooperative Insurance and Reinsurance Company		"
"Samba Financial Group - Saudi Arabia		"
"Savola Group		"
"SABB Takaful Company		"
"Saudi Arabian Cooperative Insurance Company		"
"Saudi Electricity Company		"
"Saudi Research and Marketing Group		"
"Saudi Real Estate Company		"
"Saudi Public Transport Company		"
"Saudi Printing and Packaging Company		"
"Saudi Pharmaceutical Industries and Medical Appliances Corporation		"
"Saudi Industrial Investment Group		"
"Saudi Industrial Development Company		"
"Saudi Investment Bank		"
"SABB		"
"Southern Province Cement Company		"
"Saudi Kayan Petrochemical Company		"
"Saudi International Petrochemical Company		"
"Saudi Arabian Fertilizer Company		"
"Sahara Petrochemical Company		"
"Securities Group		"
"Securities House		"
"Sultan Center Food Products Company		"
"Sony Corporation		"
"Smartworld		"
"Samba Capital & Investment Management Company		"
"Subway		"
"Shell Oman Marketing Company		"
"Seychelles Tourism Board		"
"Sharjah National Oil Corporation		"
"Supply Network Solutions		"
"Schroders Plc		"
"Safi Airways		"
"Silatech Index		"
"Staywell Hospitality		"
"Sahaab Aircraft Leasing		"
"Starwood Capital		"
"SKA Air & Logistics		"
"SNTTA Emir Tours		"
"Securities and Commodities Authority		"
"Signature Clubs International		"
"Saudi Aramco Sino Company		"
"Saudi Aramco Shell Refinery Company		"
"Spinneys Holdings		"
"South Rub Al Khali Company		"
"Sino Saudi Gas		"
"Saudi Petroleum International Incorporation		"
"Salwan Property Management		"
"Saudi Arabian General Investment Authority		"
"Sunseeker Middle East		"
"Saudi German Hospital		"
"SriLankan Airlines		"
"Sky News		"
"Swiss Bank		"
"Six Construct		"
"Savills		"
"S. S. Lootah		"
"S&B Fencing Fixing LLC		"
"Sharjah Institute of Technology (SIT)		"
"Superfund		"
"Saudi Ports Authority		"
"Starwood INC		"
"Specialised Technical Services		"
"Synovate		"
"Spectrum		"
"Solidere International Ltd		"
"Saudi Arabian Mining Company		"
"Saudi Stock Market Company		"
"Sohar Power Company		"
"Salam International Transport and Trading		"
"Saudi Recycling Company		"
"Seef Mall		"
"Saudi Trade and Export Development Company		"
"Sama LelTayaran Company		"
"Sirocco		"
"Saudi Binladin Group		"
"Saudi Binladin Group Operation and Maintenance		"
"Sambacapital		"
"Samba Bank		"
"Seven Tides		"
"Supply Chain and Logistics Group (SCLG)		"
"Shaikh Holdings		"
"Saudi Water and Electricity Company (WEC)		"
"Swiss Air		"
"Span Group		"
"Sharjah Museums Department		"
"Sabban Property Investments LLC		"
"Sovereign Wealth Funds		"
"Sixth of October Investment and Development (SODIC)		"
"Saudi Customs		"
"Skype Technologies		"
"SoftBank Corporation		"
"STS		"
"Sharp Corporation		"
"Sidra Medical and Research Centre		"
"Saudi Economic and Development Company - SEDCO		"
"SITA		"
"Sanyo Electric Company		"
"Sharaf DG		"
"Syrian Arab Airlines		"
"Sonatrach		"
"Saqr Hospital		"
"Suez Environnement		"
"Stanton Chase International		"
"Standard Horizon		"
"South African Airways (SAA)		"
"South African Airways		"
"Silatech	 Qatar	"
"Sikorsky		"
"SEKO		"
"Scomi Engineering	 Malaysia	"
"Schnabel		"
"Schenker		"
"Saudi National Human Rights Association		"
"Sarasin Group		"
"Systech International		"
"Syrian Observatory for Human Rights		"
"Siemens Dematic AG		"
"Seawings LLC		"
"Suez Canal Container Terminal		"
"Sohar Industrial Port Company (SIPC)		"
"Seatrade Shipping Services LLC		"
"SAMENA Telecommunications Council		"
"Sabafon-GSM		"
"Sumitomo Mitsui		"
"Stone Gallery (Captain Marble LLC)		"
"Soletanche Bachy		"
"SK Engineering & Construction		"
"Scott Wilson		"
"Scania		"
"Safety Plus		"
"SLS Production		"
"Sama Dubai - UAE		"
"Saraya Holdings		"
"Six Flags		"
"Standard Chartered		"
"Singapore Airlines		"
"Saudi Commission for Tourism and Antiquities		"
"Samsung Engineering & Construction		"
"Symbol Technologies ME		"
"Showtime Arabia		"
"Saatchi & Saatchi		"
"Sharaf Group		"
"Sharaf Travel		"
"Sharjah Municipality		"
"Saudi Oger		"
"Shell (Royal Dutch Shell)		"
"Spinneys		"
"Starbucks Coffee		"
"Simplex Infrastructure		"
"Scandinavian Airlines (SAS)		"
"Sharp Middle East		"
"Sharjah Police		"
"Samsung Heavy Indusries(SHI)		"
"Sherwoods Independent Property Consultants		"
"Shell Markets (Middle East) Limited		"
"Sky Electronics		"
"Sharjah Commerce & Tourism Development Authority		"
"Saud Binladen Group		"
"Serco		"
"Six Senses Hideaway Zighy Bay		"
"Saudi Press Agency (SPA)		"
"Sharjah Electricity & Water Authority		"
"Sri Lankan Airlines		"
"Saudi Human Rights Association		"
"SNC Lavalin Gulf Contracting		"
"Saudi Tabreed Cooling Company		"
"Sajaa Gas Company		"
"Savola Foods		"
"Swicorp Joussour Company		"
"Swicorp		"
"Sammon Group		"
"Shell Global Solutions		"
"Saudi Aramco		"
"Sidi Kerir Petrochemicals Company (SIDPEC)		"
"Silk Invest	 London	"
"Sony Computer Entertainment Europe		"
"Schon Properties		"
"Saif Bin Darwish		"
"SS Lootah Group		"
"Syed Hamid Behbehani & Sons		"
"Sharjah Mega Mall		"
"Shaikhani Contracting		"
"Saxo Bank		"
"Solis Hotels & Resorts		"
"Sotheby's		"
"Saudi Integrated Telecommunication Company		"
"Starcare Health Systems Limited	 UK	"
"Sharjah Investment and Development Authority		"
"Saif Belhasa Group		"
"Swatch Group	 Switzerland	"
"Samena Capital		"
"Sega Corporation		"
"Songbird Estates		"
"SunCity Ventures		"
"Swiss Bureau Interior Design		"
"Shurooq		"
"Sberbank		"
"Sorouh Real Estate Investment Company		"
"Société des Bains de Mer		"
"Sumitomo Corporation		"
"Standard & Poor's		"
"Starwood Hotels & Resorts Worldwide		"
"Silverjet		"
"Shangri-La International Hotel Management Ltd		"
"Sheraton Hotels & Resorts		"
"Saudi Arabian Airlines		"
"Shura Council -Saudi		"
"Showtime		"
"Six Senses Resorts & Spas		"
"Sainsbury's		"
"Swift Freight International		"
"SAE Institute		"
"Syrian Goverment		"
"Sama		"
"Sinopec		"
"Saudi Police		"
"Sheikh Khalifa Medical City (SKMC)		"
"Suez Canal Authority (SCA)		"
"STR Global		"
"Sony Broadcast & Professional		"
"SITA Inc.		"
"Singapore Tourism Board		"
"Samba Financial Group - UK		"
"Saipem		"
"Starcom Middle East & Egypt RHQ		"
"Systimax		"
"SAS		"
"Siemens Medical Solutions		"
"Salmaniya Medical Complex (SMC)		"
"Sony		"
"SSI Schaefer LLC		"
"Saudi Arabia's National Commercial Bank		"
"Sony Europe		"
"SNC - Lavalin International Inc.		"
"Sofitel		"
"Sweet Homes Real Estate		"
"SNASCO		"
"Saudi Civil Defense		"
"SICO Investment Bank		"
"Syriatel		"
"SITA - Air Transport Communications and IT solutions		"
"Saline Water Conversion Corporation (SWCC)		"
"SpaFinder Inc		"
"Schletterer Wellness and Spas		"
"Supreme Education Council (SEC)		"
"Shaza Hotels		"
"Samsung Electronics Company		"
"Spot on Public Relations		"
"Sony Gulf		"
"SAP Middle East and North Africa		"
"Sharjah Chamber of Commerce and Industry		"
"Sakhr Software Company		"
"Seagate Technology		"
"Synergix International		"
"Sophos		"
"Storage Networking Industry Association		"
"Siemens		"
"S Tel Communications		"
"Schneider Electric		"
"Simmons and Simmons - Dubai		"
"SHUAA Partners		"
"SHUAA Capital - Saudi Arabia		"
"SHUAA Capital International		"
"Sonosite Ltd		"
"Saudi German Hospitals Group		"
"Sharjah Ports Authority		"
"Sharjah Airport Free Zone (SAIF Zone)		"
"Star Trac		"
"Southern Sun		"
"Softouch		"
"Sapphire Technology Ltd.		"
"SMB Computer Division		"
"Scanit		"
"Saudi Gazette		"
"Sahara Group		"
"Standard Chartered Bank		"
"Saudi Basic Industries Corporation (SABIC)		"
"Spice Jet		"
"SABIC Americas		"
"Saudi Arabia Petrochemical Company		"
"Saudi Iron and Steel Company		"
"Saudi Yanbu Petrochemical Company		"
"Saudi Arabian Oil Company		"
"Saudi Arabian Monetary Agency		"
"Sadafco Foodstuff Company		"
"Saudi International Trading Company		"
"SABB Securities		"
"Saudi Research and Publishing Company		"
"SouqExtra!	 UAE	"
"Sky News Arabia		"
"Silatech		"
"Souqalmal.com		"
"Sugar Daddy		"
"Sherwoods Properties		"
"Sobha Developers		"
"Salhia Real Estate Company		"
"Sphere Investments		"
"Securities and Investment Company		"
"Shamil Bank		"
"Seef Properties		"
"Shurooq Investment Services Company Holding		"
"Salalah Port Services Company		"
"Swiss International Airlines		"
"SUKAD FZ LLC		"
"Sandvik Tamrock		"
"Sukuk Holdings Limited		"
"South Oil Company		"
"Select Group		"
"Syriatel Mobile Telecom		"
"Sunland Group		"
"Statistics Centre - Abu Dhabi		"
"Skyline Retail Services	 Dubai	"
"Six Senses Destination Spa		"
"Silverseas Cruises		"
"Shariah Capital		"
"Secure Computing		"
"Saudi Red Crescent Society (SRCS)		"
"Saudi Pak Bank		"
"State Bank of India		"
"Societe Generale - SG CIB		"
"Sudan Airways		"
"Suzuki		"
"Summertown Interiors		"
"SmartSat		"
"STME		"
"Sony BMG		"
"Skidmore Owings & Merrill		"
"Systech Group Limited		"
"Skype		"
"Seagate Software (S.A.)		"
"Sharjah Economic Development Department (SEDD)		"
"Saudi Human Rights Commission		"
"Saudi Chamber of Commerce and Industry (SCCI)		"
"Samsung Corporation		"
"Sabre Travel Network		"
"Skanska International		"
"Sipchem		"
"Spa Resources International		"
"Sanofi-Aventis		"
"Streamline Marketing Communications		"
"Seven Seas		"
"Swiss-Belhotel International		"
"Seatrade Communications Ltd		"
"Selva Middle East		"
"SriLankan Airlines Ltd.		"
"Swarovski		"
"Sahara Centre		"
"Souq.com		"
"Technip		"
"The Times		"
"TECOM International		"
"Telecommunications Regulatory Authority - UAE		"
"Tamimi Global Company		"
"Telecommunications Regulatory Authority - Lebanon		"
"Telecommunications Regulatory Authority - Oman		"
"Telecommunications Regulatory Authority - Bahrain		"
"Turkcell Iletisim Hizmetleri		"
"Toshiba Corporation		"
"Telecom Egypt		"
"Tech Access		"
"Tandberg		"
"Tele Atlas		"
"TeleFinity		"
"Telenity Incorporated		"
"Teleopti		"
"Tetra Infotech		"
"The Pythian Group		"
"Tech Data Corporation		"
"The Sage Group		"
"Trend Micro Middle East		"
"Tameer Holding Investments		"
"Tilal Investment Company		"
"Total		"
"The First Investor - UAE		"
"Trident International Holdings		"
"Tulip Business Developers		"
"Tata Communications		"
"Tektronix Incorporated		"
"TallyGenicom		"
"The Rezidor Hotel Group		"
"Tamweel - UAE		"
"Trade Union Cooperative Insurance Company		"
"Tabuk Agricultural Development Company		"
"The Investment Dar Company		"
"Tamdeen Investment Company		"
"Tourism Development and Investment Company		"
"Tejari - UAE		"
"The First Investor - Qatar		"
"The Pearl Qatar		"
"Turner Broadcasting System		"
"Trans World Holding		"
"Ted Baker		"
"Trilogy Communications		"
"The Pearl - Qatar		"
"Tyco Security Products		"
"The Colors		"
"Tasameem Real Estate Company		"
"The Harbour Hotel and Residence		"
"Tamouh Investments		"
"Thuraya Satellite Telecommunications Company		"
"Tamdeen Holding Company		"
"Tunisair		"
"Time Warner Inc.		"
"Taj Television Limited		"
"Telecoms Regulatory Authority (TRA		"
"Tata Teleservices		"
"Trans Gulf Electomechanical LLC		"
"ThyssenKrupp GfT Bautechnik GmbH		"
"Terex Corporation		"
"Turner Construction Company		"
"Trimble		"
"Tufton Oceanic		"
"Troon Golf		"
"Total	 Doha Qatar	"
"Tilda International		"
"Technologia Etisalat Software Solutions		"
"The Sunday Times		"
"Ten Sports		"
"The Housing Bank for Trade and Finance		"
"The Egyptian Exchange		"
"The National Insurance Company		"
"Taameer Jordan Holdings		"
"The Fairmont Palm Hotel and Resort		"
"Tadawul Exchange Center Bank		"
"Transguard Security Services		"
"The Public Institution for Social Security		"
"The Wave Muscat		"
"Turret Middle East		"
"Tourism Authority of Thailand		"
"Telkom		"
"Turkish Airlines		"
"Thomson Broadcast & Media Solutions		"
"Taisei Corporation		"
"Times Square LLC		"
"Tawuniya		"
"The Rocco Forte Collection		"
"The Institution of Occupational Safety and Health		"
"Tata Steel		"
"The Economist		"
"The Abu Dhabi Systems & Information Committee (ADSIC)		"
"The Arab League Educational	 Cultural and Scientific Organization (ALESCO)	"
"Temasek Holdings		"
"Tameer		"
"The Third Line		"
"Transport Intelligence		"
"Toyota Middle East		"
"Tottenham Hotspur		"
"The Washington Post		"
"The Zubair Corporation		"
"The Muriya Company		"
"The Bank of New York Mellon Corporation		"
"Topaz Energy and Marine		"
"The Lebanese Company for the Development and Reconstruction of the Beirut Central District		"
"Takaful Al Emarat Insurance Company		"
"Trowers and Hamlins - Dubai		"
"Trowers and Hamlins - Bahrain		"
"Trowers and Hamlins - Abu Dhabi		"
"Takaful Re		"
"Turner International Middle East		"
"The National Investor		"
"Target Engineering Construction Company		"
"The Carlyle Group		"
"Tabuk Pharmaceutical Manufacturing Company		"
"Transcend Information Incorporated		"
"Télécoms Sans Frontiéres		"
"The Consulting Office		"
"Thales		"
"Tecnimont Arabia		"
"Tunisian National Tourism Office (TNTO)		"
"TraVision		"
"Tiger Properties		"
"The Neilsen Company		"
"The Football Association		"
"The Conference Board		"
"TechnoPark		"
"Talisman Energy		"
"The Bank Of New York		"
"TSL		"
"Tandberg TV		"
"Thales	 France	"
"TAV Gulf		"
"Tyco Valves and Controls Middle East		"
"Techem Energy Services Middle East		"
"Techno Q		"
"Theatre Projects Consultants		"
"The Gulf Art Fair		"
"The Dubai International Film Festival		"
"Triangle Entertainment Services		"
"The Procter & Gamble Company		"
"Tatweer		"
"Tatweer Investments		"
"Tatweer Dubai		"
"True Group		"
"Travelodge Hotels		"
"Tristar Transport Corporation		"
"The Emirates Academy of Hospitality Management		"
"The Palm		"
"The Cleveland Clinic		"
"Trapeze Networks		"
"Talaat Moustafa Group		"
"The Chedi		"
"TNT NV		"
"TRI Hospitality Consulting		"
"Tawam Hospital		"
"Toyota		"
"The Harvard Medical School Dubai Center (HMSDC)		"
"Talaat Mostafa Group Holding Company (TMG)		"
"The Address Hotels and Resorts		"
"The Nielsen Company		"
"The Walt Disney Company		"
"Thai Airways		"
"Tamani Hotels and Resorts		"
"The US Navy		"
"Tabreed - Kuwait		"
"Tiffinbites		"
"Thomas Klein International		"
"Tim Hortons		"
"TMX Group		"
"The Royal Opera House		"
"Towers Watson		"
"The Sun and Sands Development Group		"
"Thani Group		"
"Tabanlioglu		"
"Tharaa Holding	 UAE	"
"Trust Securities	 Dubai	"
"Timex Group		"
"Trade Bank of Iraq		"
"Tiffany & Co	 United States	"
"Traffik 360		"
"Taameer Investment Company		"
"The Ritz-Carlton Hotel Company LLC		"
"Total Energie		"
"The Goldman Sachs Group	 Inc.	"
"The British University in Dubai (BUiD)		"
"Trump Organisation		"
"The Savola Group		"
"Tanmiyat Group		"
"Tesco		"
"The NASDAQ OMX Group		"
"The National		"
"The Montgomerie Dubai		"
"The Higher Colleges of Technology (HCT)		"
"Technogym Spa		"
"The Dental Spa		"
"Tamkeen		"
"Tetra Pak Gulf		"
"The Hotel Show		"
"The Holding Group (THG)		"
"The Brand Union		"
"TNT Express Worldwide		"
"Tourism Australia		"
"The Leading Hotels of the World		"
"The Big 5 Show		"
"The Abu Dhabi Group		"
"Transguard Group		"
"The Cleopatra Beauty Institute		"
"The Dubai Civil Defence Department (DCD)		"
"Telefonaktiebolaget L. M. Ericsson - UAE		"
"The Rights Lawyers		"
"Tandberg Middle East		"
"TagStone Technology		"
"Tesla Motors Incorporation		"
"Twitter Incorporation		"
"Tamweel Properties and Investments		"
"Tamweel Egypt for Real Estate Finance		"
"Taaleem		"
"Taweelah United Power Company		"
"Thermo		"
"The Carlton Tower Hotel		"
"TRS Consulting		"
"Temenos Middle East		"
"Technologica Etisalat Software Solutions		"
"Tech Mahindra		"
"Tawasul Telecom		"
"Talal Abu Ghazaleh Organization		"
"The Expro Group		"
"TNS		"
"TransAD	 Abu Dhabi	"
"Tiara		"
"Tadhamon International Islamic Bank		"
"Trading Enterprises		"
"Toys 'R' Us		"
"Takmeel Project Management		"
"Tameer Real Estate Investment Company		"
"Tamdeen Real Estate Company		"
"TAIB Bank		"
"Thomas Cook Al Rostamani		"
"Topcon		"
"Thomson Financial		"
"Technogym Emirates LLC		"
"The Whitehouse		"
"Tata Consultancy Services		"
"The New York Times		"
"Tempo Holidays		"
"The Travel Collection		"
"The Grand Mosque		"
"The City Hospital		"
"Telematics		"
"Transworld		"
"Textron	 US	"
"TBWA\RAAD		"
"Trump International Hotel and Tower		"
"The Oberoi Group		"
"The Aviation Club		"
"The National Human Resources Development & Employment Authority (Tanmia)		"
"The Dow Chemical Company		"
"Trane		"
"The Boston Consulting Group		"
"Touchmate Middle East FZCO		"
"The Palace Hotel		"
"Team Young & Rubicam (Y&R)		"
"Transparency International		"
"Tourism Ireland		"
"THE One		"
"The Environment Agency		"
"T Choithrams & Sons		"
"TECOM Group		"
"Universal Studios Hollywood		"
"United Group Holdings - UAE		"
"United Arab Can Manufacturing Company		"
"United Nations Development Programme		"
"UAE University		"
"Utiba Mobility		"
"UEFA		"
"United Nations - UN		"
"United Kaipara Dairies Company		"
"Union National Bank - UAE		"
"Union Properties		"
"United Foods Company		"
"Union Cement Company		"
"United Arab Bank		"
"United International Transportation Company		"
"Union Mall		"
"UAE Central Bank		"
"United Nations Security Council		"
"Utravel		"
"Union Railway		"
"Unicorn Capital		"
"Umniah Mobile Company		"
"United International Bank		"
"Union National Bank - Egypt		"
"Universal Concepts		"
"UAE Armed Forces		"
"United Cooperative Assurance Company		"
"Union Land Development Company		"
"United Gulf Bank Securities Company		"
"US Green Building Council		"
"University of Cambridge		"
"UTS Carrier LLC		"
"ULMA Formworks LLC - UAE		"
"US Department of Agriculture		"
"United Arab Shipping Company		"
"United Arab Emirates University		"
"United Holdings		"
"University of Toronto		"
"University of Qatar		"
"USA Rice Federation		"
"Union Financial Investment Company		"
"Unicorn Investment Bank		"
"UPS LLC		"
"US State Department		"
"UNICEF		"
"US Federal Reserve		"
"Union Cooperative Society		"
"University of Wollongong in Dubai (UOWD)		"
"UNWTO (United Nations World Tourism Organization)		"
"UN Security Council	 New York	"
"UN Food and Agriculture Organisation (FAO).		"
"University of Sharjah		"
"UAE Football Association (Uaefa)		"
"Universal Music		"
"United Eastern Medical Services		"
"UAE Statistics Bureau		"
"Unifrutti Group		"
"US Department of Defense		"
"US Department of the Treasury		"
"United States Department of Defense (DoD)		"
"UBS	 Switzerland	"
"US Department of Justice		"
"Unilever Gulf FZE		"
"UBS AG		"
"United Nations Educational Scientific and Cultural Organization (UNESCO) - Jordan		"
"USRobotics Middle East & North Africa		"
"United Airlines		"
"US Energy Information Administration	 USA	"
"US Army Corps of Engineers Gulf Region Southern District		"
"Union of Arab Banks		"
"US Department of Commerce		"
"Universal Business Solutions Company (UBS)		"
"Unisys M.E.		"
"UAE Ministry of Foreign Trade		"
"Ubisoft Entertainment (www.ubisoft.com)		"
"United Electronics Company	 Saudi Arabia	"
"US Airways		"
"United Real Estate Company - Kuwait		"
"United Projects Group		"
"United Gulf Bank		"
"United Industries Company		"
"United Finance Company		"
"United Development Company		"
"United Gulf Investment Corporation		"
"United Power Company		"
"United Nations Development Programme (UNDP) - Sudan		"
"US Treasury		"
"United Nation Conference on Trade and Development (UNCTAD)		"
"U.N. Security Council		"
"United Nations Educational	 Scientific and Cultural Organization (UNESCO) - Beirut	"
"UAE Contractors Association		"
"US National Security Council	 USA	"
"United Nations High Commissioner for Refugees (UNHCR)		"
"U.S. Department of State		"
"UK Certification Authority for Reinforcing Steels (UK Cares)		"
"VIA Technologies		"
"Vertu		"
"ViewSonic Corporation		"
"Visiontech Systems		"
"Vizada Incorporated		"
"Vxceed Technologies		"
"Viola Pro Media		"
"VMware Incorporated		"
"Verizon Wireless		"
"Victory Heights Golf Residential and Development Company		"
"VimpelCom		"
"Virgin Australia		"
"Voestalpine		"
"VENU		"
"Verno Capital		"
"Vietnam National Oil and Gas Group (PetroVietnam)		"
"Venture Communications		"
"Vodafone Qatar		"
"Voltamp Energy		"
"VistaJet		"
"Visit Britain		"
"Voltas Limited		"
"Vinci Construction Grands Projets	 France	"
"Virgin Active Health Club		"
"Vice Versa International		"
"Volks Wagen		"
"VeriSign		"
"Visa Incorporation		"
"Vodafone Group		"
"Vodacom		"
"Verbatim Corporation		"
"Verizon Business		"
"Vitol		"
"Villa Moda		"
"Victory Heights		"
"Verimatrix Inc		"
"Vision		"
"Viessmann Kaltetechnok AG		"
"Viability		"
"Virgin Megastores		"
"Vodafone		"
"Vestas Wind Systems		"
"Viaccess		"
"Venture Capital Bank		"
"Virgin Atlantic		"
"Volkswagen Middle East		"
"Visa International		"
"Volvo Group		"
"Vivendi		"
"Value Partners		"
"Virgin Mobile - South Africa		"
"Vodafone Egypt		"
"Vignette		"
"Vilafortuny		"
"Vision Hospitality Management		"
"Viva (www.viva.com.kw)		"
"Versace Group		"
"Virgin Mobile Qatar		"
"VivaKi		"
"Villa Moda Lifestyle		"
"Virgin Galactic		"
"Virgin Radio 104.4		"
"VSL Middle East LLC		"
"Victaulic		"
